partial,f,sigma,count,meanR2,meanFittedFrameCount
1,1573.81,0.962857,5,0.771055,375.2
2,3173.99,2.16663,5,0.967223,336.4
3,4826.13,4.67133,5,0.908815,136
4,6562.24,11.4976,5,0.893764,93.6
5,8399.29,4.43553,1,0.51262,130
