partial,f,sigma,count,meanR2,meanFittedFrameCount
1,586.78,0.638284,5,0.819595,550.6
2,1177.6,0.54341,5,0.703448,551
3,1771.11,0.543312,5,0.692034,550.8
4,2372.69,0.642564,5,0.751957,549.8
5,2982.35,0.967304,5,0.933654,539.6
6,3603.85,1.37851,5,0.942822,459.6
8,4238,2.36059,5,0.954488,279
9,4889.92,3.10892,5,0.886267,197.8
10,5558.26,5.37676,5,0.896488,142
11,6244.63,8.29592,4,0.923923,107.75
12,7871.73,14.0325,2,0.950039,75
15,9220.92,12.5422,2,0.856667,88.5
