partial,f,sigma,count,meanR2,meanFittedFrameCount
1,1176.79,0.830765,5,0.674458,377.4
2,2367.31,1.36204,5,0.943081,372.4
3,3582.59,2.17377,5,0.899837,273.4
4,4836.63,4.42692,5,0.855059,132
5,6145.04,9.29434,5,0.912536,79
6,7513.29,8.8653,3,0.759717,124.667
8,8953.78,7.52685,2,0.675952,119.5
