partial,f,sigma,count,meanR2,meanFittedFrameCount
1,1401,1.12256,5,0.82053,372.2
2,2820.85,1.3773,5,0.905195,364.6
3,4283.49,2.99061,5,0.932488,219
4,5804.54,7.95961,5,0.918809,89.2
5,7403.38,12.3194,5,0.822797,84.8
7,9095.09,8.83269,1,0.67431,89
