partial,f,sigma,count,meanR2,meanFittedFrameCount
1,988.374,0.944342,5,0.885986,531.6
2,1985.9,0.888968,5,0.882603,534.2
3,3000.38,1.42502,5,0.909665,367.6
4,4040.17,2.71181,5,0.9045,224.4
5,5114.14,5.46539,5,0.902772,122.6
6,6228.48,8.64449,5,0.894494,101
8,7389.93,8.90063,5,0.809082,109.6
9,8605.88,5.07477,2,0.66604,153.5
10,9881.05,3.28483,1,0.563508,169
