partial,f,sigma,count,meanR2,meanFittedFrameCount
1,1873.66,1.51434,5,0.929952,365.2
2,3792.27,3.10826,5,0.913987,196.4
3,5797.01,10.8674,5,0.927792,67.4
4,7929.94,17.2926,4,0.905732,59.5
5,10228.3,11.1397,1,0.697217,65
