partial,f,sigma,count,meanR2,meanFittedFrameCount
1,1110.31,1.06501,5,0.766562,371
2,2232.19,1.1961,5,0.847803,374.6
3,3377.21,2.33148,5,0.919175,264.2
4,4554.27,4.2792,5,0.901408,147.6
5,5778.97,6.80732,5,0.912242,102
6,7055.15,10.6996,4,0.876159,96.25
8,8395.26,7.95676,2,0.714287,119
9,9804.34,3.93803,1,0.517567,149
