partial,f,sigma,count,meanR2,meanFittedFrameCount
1,1247.58,1.20356,5,0.867757,377
2,2509.43,2.1711,5,0.96912,292
3,3808.69,4.61639,5,0.975235,204.4
4,5147.78,8.38051,5,0.977589,119.6
5,6544.75,9.88495,4,0.819397,127.5
7,8013.94,10.2855,3,0.818623,103.667
