partial,f,sigma,count,meanR2,meanFittedFrameCount
1,1670.17,1.80477,5,0.955212,365
2,3368.6,4.26323,5,0.973758,201
3,5138.36,7.25227,5,0.990313,128.2
4,6996.95,19.029,3,0.978479,53
