partial,f,sigma,count,meanR2,meanFittedFrameCount
1,989.182,0.801377,5,0.871189,504.4
2,1986.44,1.21541,5,0.966269,497.6
3,3002.54,2.2462,5,0.94139,300.2
4,4041.51,3.83885,5,0.96783,238.4
5,5119.52,6.61216,5,0.936041,140.6
6,6230.63,6.91461,5,0.885681,151.6
8,7395.31,7.99922,4,0.790556,127.25
9,8613.28,9.48647,2,0.783472,129
10,9887.78,2.58919,1,0.504615,199
