partial,f,sigma,count,meanR2,meanFittedFrameCount
1,1872.85,1.71714,5,0.986575,365.8
2,3794.69,4.01621,5,0.997823,226.4
3,5251.95,13.3216,5,0.978264,72.6
4,7943.06,8.82271,3,0.88105,103.333
