partial,f,sigma,count,meanR2,meanFittedFrameCount
1,659.454,0.437982,3,0.584083,509.667
2,1322.95,0.689798,5,0.788344,509
3,1991.82,0.81644,5,0.824916,495.8
4,2668.77,1.22489,5,0.971233,500.4
5,3357.83,2.88738,5,0.907376,253.6
6,4064.66,3.52498,5,0.926524,232.4
8,4783.06,4.91631,4,0.953533,194.25
9,5917.26,7.69087,4,0.903064,152.75
10,6299.81,4.99645,2,0.747557,211
11,8200.56,8.25211,3,0.717462,161.667
