delay: 84.2806, f0: 261.626, z: 2.21359
Time: 4.53515e-05, F: 0.0202675
Time: 6.80272e-05, F: 0.10629
Time: 9.07029e-05, F: 0.278238
Time: 0.000113379, F: 0.547048
Time: 0.000136054, F: 0.917734
Time: 0.00015873, F: 1.39017
Time: 0.000181406, F: 1.95947
Time: 0.000204082, F: 2.61637
Time: 0.000226757, F: 3.34776
Time: 0.000249433, F: 4.13744
Time: 0.000272109, F: 4.96704
Time: 0.000294785, F: 5.81701
Time: 0.00031746, F: 6.66766
Time: 0.000340136, F: 7.50018
Time: 0.000362812, F: 8.29745
Time: 0.000385488, F: 9.04468
Time: 0.000408163, F: 9.72984
Time: 0.000430839, F: 10.3439
Time: 0.000453515, F: 10.8807
Time: 0.00047619, F: 11.3369
Time: 0.000498866, F: 11.7118
Time: 0.000521542, F: 12.0064
Time: 0.000544218, F: 12.2239
Time: 0.000566893, F: 12.3685
Time: 0.000589569, F: 12.4453
Time: 0.000612245, F: 12.4603
Time: 0.000634921, F: 12.4193
Time: 0.000657596, F: 12.3288
Time: 0.000680272, F: 12.1946
Time: 0.000702948, F: 12.0228
Time: 0.000725624, F: 11.8186
Time: 0.000748299, F: 11.5874
Time: 0.000770975, F: 11.3337
Time: 0.000793651, F: 11.0618
Time: 0.000816327, F: 10.7756
Time: 0.000839002, F: 10.4784
Time: 0.000861678, F: 10.1732
Time: 0.000884354, F: 9.86261
Time: 0.000907029, F: 9.549
Time: 0.000929705, F: 9.23431
Time: 0.000952381, F: 8.92022
Time: 0.000975057, F: 8.60817
Time: 0.000997732, F: 8.29939
Time: 0.00102041, F: 7.99489
Time: 0.00104308, F: 7.69551
Time: 0.00106576, F: 7.40194
Time: 0.00108844, F: 7.11474
Time: 0.00111111, F: 6.83434
Time: 0.00113379, F: 6.56108
Time: 0.00115646, F: 6.29521
Time: 0.00117914, F: 6.0369
Time: 0.00120181, F: 5.78626
Time: 0.00122449, F: 5.54335
Time: 0.00124717, F: 5.30817
Time: 0.00126984, F: 5.08069
Time: 0.00129252, F: 4.86086
Time: 0.00131519, F: 4.64856
Time: 0.00133787, F: 4.44371
Time: 0.00136054, F: 4.24615
Time: 0.00138322, F: 4.05574
Time: 0.0014059, F: 3.87232
Time: 0.00142857, F: 3.69572
Time: 0.00145125, F: 3.52577
Time: 0.00147392, F: 3.36228
Time: 0.0014966, F: 3.20507
Time: 0.00151927, F: 3.05395
Time: 0.00154195, F: 2.90874
Time: 0.00156463, F: 2.76925
Time: 0.0015873, F: 2.63529
Time: 0.00160998, F: 2.50668
Time: 0.00163265, F: 2.38324
Time: 0.00165533, F: 2.26479
Time: 0.001678, F: 2.15116
Time: 0.00170068, F: 2.04217
Time: 0.00172336, F: 1.93766
Time: 0.00174603, F: 1.83746
Time: 0.00176871, F: 1.74141
Time: 0.00179138, F: 1.64937
Time: 0.00181406, F: 1.56118
Time: 0.00183673, F: 1.4767
Time: 0.00185941, F: 1.39578
Time: 0.00188209, F: 1.31947
Time: 0.00190476, F: 1.25833
Time: 0.00192744, F: 1.24524
