partial,f,sigma,r2,fittedFrameCount
1,1247.58,1.05342,0.766713,377
2,2509.96,1.19736,0.804797,374
3,3800.61,2.59243,0.859346,217
4,5139.71,6.4814,0.876193,103
5,6536.67,12.7756,0.932344,89
