partial,f,sigma,r2,fittedFrameCount
1,61.908,0.235662,0.895598,1692
2,123.816,0.166943,0.933519,1700
3,184.378,0.18306,0.866934,1701
4,246.286,0.230151,0.893176,1695
5,308.194,0.141239,0.645007,1702
6,370.102,0.197807,0.826553,1697
7,432.01,0.16294,0.65966,1697
8,493.918,0.165972,0.867022,1702
10,617.734,0.156933,0.729792,1704
11,679.642,0.173683,0.683538,1700
12,742.896,0.181443,0.841304,1696
13,804.803,0.170934,0.642616,1691
14,866.711,0.149577,0.628271,1697
15,929.965,0.130982,0.698167,1700
16,993.219,0.214802,0.820523,1390
17,1056.47,0.200752,0.766223,1699
18,1118.38,0.151249,0.630145,1701
19,1182.98,0.176447,0.678517,1700
20,1247.58,0.18735,0.792896,1692
21,1312.18,0.237266,0.749031,1453
34,2228.69,0.386694,0.931631,1196
35,2297.32,0.473256,0.912384,984
36,2364.61,0.508879,0.915362,985
37,2433.25,0.466729,0.931795,938
45,2854.5,0.688487,0.936886,644
49,2924.48,0.748405,0.895334,509
50,3069.83,0.731304,0.816929,1345
52,3511.26,0.637765,0.723025,1353
58,4227.24,1.19538,0.773588,805
67,5071.07,0.588941,0.559127,1066
