partial,f,sigma,r2,fittedFrameCount
1,78.0579,0.33312,0.908006,1262
2,154.77,0.210333,0.6864,1268
3,232.828,0.215794,0.836368,1269
4,310.886,0.180841,0.655186,1269
6,467.001,0.162398,0.694263,1272
7,545.059,0.28995,0.881651,1262
8,623.117,0.234974,0.78586,1269
10,779.233,0.223018,0.747898,1263
11,857.291,0.24544,0.783739,1261
12,936.694,0.240975,0.825083,1269
13,1014.75,0.280632,0.869842,1270
14,1094.16,0.28546,0.800087,1264
15,1173.56,0.394218,0.958971,1238
16,1252.96,0.344268,0.873922,1203
17,1333.71,0.610847,0.915057,918
18,1411.77,0.319119,0.899216,1264
19,1492.52,0.358767,0.936103,1259
20,1574.62,0.329511,0.886846,1204
21,1656.71,0.644394,0.937975,760
27,2186.97,0.714816,0.920374,629
29,2345.77,1.21708,0.933011,321
36,2987.73,0.643495,0.963186,881
37,3077.9,0.611353,0.989186,1234
43,3162.69,0.619552,0.972391,1159
44,3239.4,0.708175,0.983578,938
45,3519.33,0.837815,0.962302,738
49,3886.74,0.970019,0.973584,658
53,4321.44,2.02143,0.976324,405
54,5399.45,1.73061,0.959003,369
68,5551.53,2.15846,0.938057,293
70,6482.84,4.4655,0.949249,249
78,8638.85,4.62279,0.809889,158
