partial,f,sigma,r2,fittedFrameCount
1,103.629,0.253112,0.656796,1265
2,207.257,0.24159,0.847277,1255
3,310.886,0.160045,0.641058,1272
4,414.514,0.213228,0.815518,1271
5,519.489,0.218068,0.805429,1265
6,623.117,0.251417,0.733009,1270
7,728.091,0.240649,0.758918,1269
8,831.72,0.252549,0.785657,1267
9,936.694,0.224617,0.655537,1270
10,1041.67,0.286429,0.869373,1267
11,1146.64,0.225288,0.812385,1268
12,1251.62,0.329911,0.909145,1258
13,1357.94,0.370518,0.903919,1189
14,1464.26,0.388341,0.944235,1218
15,1570.58,0.442162,0.939002,1037
16,1678.24,0.459259,0.790603,768
17,1784.56,0.476886,0.948714,913
18,1893.58,0.479202,0.934093,1069
19,2001.24,0.441014,0.934824,1137
20,2110.25,0.512286,0.810926,715
21,2219.27,0.629496,0.915002,696
22,2328.28,0.565105,0.94219,916
23,2439.98,0.586046,0.964091,808
24,2550.34,0.676842,0.925157,735
25,2662.04,0.573814,0.944259,806
26,2776.44,0.85177,0.952132,633
27,2890.83,0.862369,0.905882,511
28,3115.59,0.855755,0.976108,864
34,3345.72,0.866856,0.957448,787
36,3462.81,1.05598,0.968886,642
37,4551.58,1.67268,0.981148,420
38,4803.25,1.76328,0.959884,392
49,4931.1,1.54622,0.967936,417
50,5058.96,2.01804,0.968229,334
52,5320.05,2.16214,0.954516,302
54,6267.51,2.45178,0.92687,256
61,6345.57,3.37106,0.9137,250
62,8037.27,5.0947,0.866945,170
74,8193.38,5.62241,0.942867,197
