partial,f,sigma,r2,fittedFrameCount
1,55.1788,0.291458,0.869294,1271
2,110.358,0.218533,0.820279,1273
3,164.191,0.186633,0.684801,1273
4,219.37,0.18511,0.823173,1271
5,274.548,0.256321,0.754324,1273
6,329.727,0.182759,0.630576,1266
7,384.906,0.326394,0.810635,1271
9,495.264,0.148537,0.617782,1274
10,550.443,0.231808,0.795579,1271
12,660.8,0.23285,0.753494,1270
13,715.979,0.278169,0.772588,1266
14,771.158,0.247994,0.829531,1271
15,827.682,0.210539,0.713397,1259
16,882.861,0.243571,0.872447,1276
17,939.386,0.278195,0.866361,1217
18,994.565,0.331152,0.920892,1261
19,1051.09,0.22292,0.815924,1224
20,1110.31,0.327433,0.91883,1238
21,1168.18,0.293782,0.843193,1271
25,1429.27,1.17023,0.954309,470
26,1487.14,0.865464,0.974074,621
27,1543.66,0.651204,0.959016,770
28,1598.84,0.683753,0.976022,785
29,1655.36,0.629327,0.994599,773
30,1734.77,0.524433,0.95899,951
31,1796.68,0.52639,0.977202,1020
32,1855.89,0.530647,0.979142,1081
33,1915.11,0.561083,0.981028,919
34,1974.33,0.487206,0.995057,1186
35,2037.58,0.519162,0.987676,1076
36,2096.8,0.546149,0.975659,965
37,2157.36,0.532784,0.982446,1032
40,2383.46,0.663343,0.995933,771
41,2441.33,0.664945,0.993807,855
42,2519.38,0.753381,0.963075,751
43,2582.64,0.786678,0.992237,706
44,2644.55,0.856902,0.996992,658
45,2707.8,0.832103,0.978384,675
46,2771.05,0.967167,0.993614,594
47,2843.73,0.991588,0.963752,539
51,2874.68,0.997232,0.98055,515
55,3593.35,1.33946,0.987321,537
65,4318.75,2.36941,0.992449,320
75,4470.83,1.88952,0.970097,363
77,5033.39,2.58718,0.956524,258
83,6468.04,3.83471,0.962459,192
