partial,f,sigma,r2,fittedFrameCount
1,26.9165,0.246591,0.940684,1271
2,55.1788,0.254747,0.959511,1276
3,82.0953,0.235134,0.948071,1272
4,109.012,0.153678,0.723205,1274
5,135.928,0.185042,0.861693,1275
6,164.191,0.219087,0.883364,1274
8,219.37,0.128385,0.600562,1278
11,302.811,0.128586,0.634197,1275
12,331.073,0.127214,0.600521,1276
13,357.99,0.191551,0.892758,1275
14,387.598,0.222291,0.928365,1273
15,415.86,0.319992,0.848688,1272
16,444.122,0.208724,0.831805,1276
17,472.385,0.194272,0.807176,1275
18,501.993,0.211419,0.814723,1270
19,531.601,0.196738,0.855591,1271
20,559.863,0.222299,0.837773,1270
21,589.471,0.148481,0.694259,1274
22,620.425,0.240653,0.948789,1273
23,650.034,0.250769,0.953907,1274
24,679.642,0.29684,0.978708,1275
25,710.596,0.277158,0.954705,1270
26,741.55,0.272608,0.963717,1269
27,772.504,0.305933,0.981891,1269
28,803.458,0.310971,0.967179,1263
29,835.757,0.396513,0.992536,1257
30,866.711,0.379747,0.979292,1257
31,899.011,0.386177,0.977685,1269
32,931.311,0.436529,0.957218,1155
33,964.957,0.59204,0.972861,932
34,998.602,0.564432,0.994474,962
35,1030.9,0.497852,0.998206,1139
36,1064.55,0.52101,0.99547,1101
37,1091.46,0.982214,0.992883,618
38,1119.73,1.12428,0.999838,510
39,1149.33,1.12368,0.999938,525
40,1178.94,1.13034,0.999921,525
41,1209.9,1.16264,0.999536,495
42,1240.85,0.754824,0.989538,744
43,1275.84,0.855866,0.991507,669
44,1313.53,0.858525,0.986341,628
45,1349.86,1.04138,0.989003,542
46,1387.55,1.02096,0.99432,531
47,1425.23,1.13768,0.999616,507
48,1462.91,1.16207,0.986259,470
49,1500.6,1.33715,0.993747,428
50,1540.97,1.32237,0.974101,392
51,1580,1.41986,0.95934,388
52,1620.37,1.37092,0.962755,383
53,1659.4,1.59137,0.99422,369
54,1699.78,1.493,0.992073,371
55,1734.77,1.57076,0.999845,367
56,1775.14,1.85176,0.999805,316
60,1912.42,2.35397,0.974993,232
61,1955.48,2.76693,0.989248,215
62,1999.9,2.68012,0.999237,211
63,2044.31,2.022,0.934819,229
64,2090.07,2.7192,0.999965,208
65,2135.82,2.72142,0.997564,204
66,2181.58,2.65347,0.989369,216
67,2228.69,2.66891,0.984499,199
68,2274.44,3.12253,0.999471,178
69,2318.86,2.94339,0.997379,195
74,2519.38,3.46426,0.993153,163
75,2567.83,3.86139,0.979766,140
76,2618.98,3.30347,0.975976,144
77,2667.43,4.50011,0.975886,115
78,2723.95,4.21023,0.99704,135
79,2772.4,2.98054,0.966667,178
82,2927.17,2.56156,0.992939,200
84,2989.08,5.03546,0.994843,114
94,3103.47,4.01827,0.992081,234
96,3155.96,5.50267,0.997803,175
