partial,f,sigma,r2,fittedFrameCount
1,52.4872,0.24563,0.889956,1271
2,103.629,0.321601,0.967182,1264
3,154.77,0.269524,0.868514,1274
4,207.257,0.233433,0.790002,1272
7,363.373,0.195542,0.686595,1274
8,414.514,0.167852,0.813298,1244
9,467.001,0.279581,0.738151,1271
10,519.489,0.192074,0.793786,1270
11,570.63,0.21111,0.750005,1267
12,623.117,0.244043,0.802635,1269
13,675.604,0.255234,0.809175,1268
14,728.091,0.256241,0.770131,1248
15,781.924,0.201183,0.700529,1264
16,834.412,0.257982,0.874944,1269
17,886.899,0.192756,0.655693,1268
18,939.386,0.255585,0.885455,1267
19,993.219,0.289328,0.810325,1205
20,1047.05,0.237684,0.848519,1271
21,1102.23,0.333254,0.918072,1256
22,1157.41,0.352239,0.981999,1267
26,1403.7,0.683079,0.957069,739
28,1510.02,0.72206,0.941869,715
29,1562.5,0.602366,0.937604,727
31,1697.09,0.442927,0.93878,1109
32,1754.96,0.526018,0.980632,1075
33,1812.83,0.488102,0.941899,971
34,1869.35,0.471332,0.962442,1017
35,1925.88,0.520135,0.961891,975
36,1981.05,0.579846,0.975478,897
37,2040.27,0.532024,0.993353,1115
38,2098.14,0.618044,0.972768,890
39,2161.4,0.748575,0.878779,475
41,2305.4,0.791717,0.986461,656
42,2359.23,0.824657,0.979582,575
43,2444.02,0.838153,0.998953,731
44,2504.58,0.779868,0.98447,695
45,2565.14,0.810539,0.986491,693
46,2625.71,0.873318,0.936743,592
47,2686.27,1.03117,0.994381,536
48,2752.21,0.873351,0.991512,641
53,2994.46,1.17464,0.997459,500
59,3602.77,1.21909,0.988548,591
68,4185.52,1.96193,0.971377,347
76,4255.5,1.92109,0.956696,375
77,4614.83,2.2716,0.976217,312
82,4711.73,2.85915,0.919433,306
83,5369.84,3.21445,0.934783,216
91,5528.65,3.29879,0.93389,211
93,5721.1,3.72456,0.898627,205
95,5885.29,4.57833,0.928996,208
