partial,f,sigma,r2,fittedFrameCount
1,40.3748,0.199628,0.924439,1279
2,82.0953,0.173124,0.863607,1275
3,122.47,0.177704,0.856605,1277
4,164.191,0.217437,0.939772,1279
6,246.286,0.143027,0.743553,1277
7,288.007,0.139884,0.649641,1276
8,328.381,0.159641,0.809937,1277
9,370.102,0.17892,0.867673,1275
11,453.543,0.137926,0.682558,1275
12,495.264,0.178451,0.845512,1273
13,536.984,0.216825,0.900024,1269
14,578.705,0.192454,0.676536,1271
15,620.425,0.223766,0.895657,1273
16,662.146,0.187819,0.736656,1273
17,705.212,0.210518,0.917479,1275
18,746.933,0.207168,0.884271,1273
19,789.999,0.280938,0.970047,1276
20,833.066,0.267379,0.923898,1268
21,876.132,0.276131,0.95169,1269
22,919.199,0.312629,0.975525,1262
23,962.265,0.320182,0.960449,1266
24,1005.33,0.350044,0.94992,1273
25,1049.74,0.360373,0.990227,1273
26,1094.16,0.364792,0.974663,1273
27,1156.06,1.64122,0.996931,343
28,1199.13,1.07939,0.999292,519
29,1240.85,1.04332,0.996681,586
30,1283.92,1.07733,0.996979,552
36,1580,1.19107,0.998589,438
37,1637.87,0.724366,0.931032,726
38,1687.66,0.84841,0.986984,649
39,1733.42,0.757561,0.890032,596
40,1783.22,0.786271,0.97378,687
41,1831.67,0.784467,0.949258,703
42,1880.12,0.948011,0.999906,631
43,1929.91,0.858511,0.963465,589
44,1979.71,0.880405,0.999896,660
45,2028.16,0.921193,0.995029,628
46,2079.3,0.985445,0.989061,564
47,2130.44,1.15137,0.994828,519
48,2181.58,1.06271,0.987489,534
50,2310.78,2.93753,0.987374,185
51,2363.27,1.3976,0.999622,396
52,2407.68,1.33611,0.99997,440
54,2542.26,1.22307,0.999584,464
55,2588.02,1.23508,0.998749,434
56,2658,1.39814,0.981777,374
57,2713.18,1.39992,0.975265,372
58,2769.71,1.29357,0.977497,389
59,2826.23,1.41957,0.972334,367
60,2889.49,2.5621,0.976409,203
61,2939.28,1.41957,0.97027,352
69,3466.85,2.10057,0.936178,381
79,4045.55,2.18819,0.926977,330
88,4622.91,2.63951,0.917408,260
96,4956.67,4.91241,0.962726,153
