partial,f,sigma,r2,fittedFrameCount
1,45.7581,0.23285,0.889984,1271
2,91.5161,0.208421,0.905025,1274
3,138.62,0.282012,0.967718,1271
4,184.378,0.231529,0.892114,1274
5,230.136,0.222723,0.803437,1274
6,277.24,0.270093,0.952724,1229
9,415.86,0.21562,0.858991,1268
10,461.618,0.209176,0.740264,1273
11,508.722,0.15893,0.695559,1273
12,555.826,0.277477,0.825006,1266
13,601.584,0.216462,0.79808,1263
14,648.688,0.236644,0.698681,1264
16,742.896,0.189145,0.678071,1275
18,837.103,0.264385,0.812257,1268
19,885.553,0.245441,0.779735,1271
21,981.107,0.37664,0.892638,1264
22,1029.56,0.191175,0.751023,1272
23,1079.35,0.292869,0.847329,1271
33,1619.03,0.557177,0.934114,836
34,1670.17,0.513911,0.920816,953
35,1721.31,0.511372,0.965089,922
36,1773.8,0.52197,0.872477,863
37,1824.94,0.476609,0.984604,1045
38,1877.43,0.550961,0.97342,973
57,2639.16,1.05684,0.956316,378
59,2695.69,1.09539,0.887137,362
60,2753.56,1.23376,0.901736,293
71,4602.72,1.28865,0.614426,582
