partial,f,sigma,r2,fittedFrameCount
1,40.3748,0.190734,0.917956,1279
2,82.0953,0.155276,0.801732,1276
3,122.47,0.174381,0.857641,1276
4,164.191,0.183033,0.863385,1278
6,246.286,0.135923,0.711191,1278
7,288.007,0.142486,0.652999,1277
8,328.381,0.153862,0.801459,1278
9,370.102,0.165093,0.838675,1275
12,495.264,0.15865,0.779036,1274
13,536.984,0.192591,0.852918,1274
14,578.705,0.188712,0.80565,1273
15,620.425,0.201254,0.846433,1274
16,662.146,0.173816,0.69372,1273
17,705.212,0.181231,0.870999,1278
18,746.933,0.183536,0.848579,1275
19,789.999,0.249618,0.952536,1278
20,831.72,0.231899,0.882908,1274
21,874.786,0.245818,0.912528,1269
22,917.853,0.280121,0.956387,1269
23,960.919,0.285016,0.933159,1271
24,1005.33,0.302588,0.916295,1277
25,1049.74,0.312151,0.979212,1277
26,1094.16,0.308977,0.944827,1277
27,1154.72,1.53414,0.992683,365
37,1637.87,0.653336,0.938769,867
38,1687.66,0.758534,0.986734,690
39,1732.08,0.683073,0.870967,651
40,1783.22,0.683607,0.96823,737
41,1831.67,0.699217,0.95292,780
43,1928.57,0.754938,0.966682,696
62,2888.14,2.48526,0.965512,210
69,2937.94,1.47739,0.850691,234
70,3465.5,3.79343,0.92762,298
