partial,f,sigma,r2,fittedFrameCount
1,92.8619,0.217167,0.95332,1692
2,184.378,0.208175,0.902174,1686
3,277.24,0.159447,0.758288,1695
4,370.102,0.18639,0.840913,1694
5,461.618,0.220089,0.880927,1690
6,554.48,0.267682,0.908825,1695
8,740.204,0.185695,0.760284,1700
9,834.412,0.270055,0.881131,1430
10,927.274,0.211541,0.740976,1685
12,1114.34,0.175997,0.743272,1696
13,1208.55,0.189573,0.688442,1684
15,1396.97,0.234994,0.85191,1677
16,1491.17,0.223166,0.92547,1693
17,1586.73,0.23296,0.901463,1676
18,1682.28,0.266781,0.754578,1269
19,1777.84,0.233553,0.769086,1341
20,1874.73,0.212661,0.820122,1684
21,1972.98,0.214649,0.715918,1675
22,2071.23,0.217403,0.792399,1572
28,2699.73,3.074,0.987105,199
31,2861.22,0.445671,0.927406,790
35,3065.79,0.374441,0.874542,1297
37,3906.93,0.665484,0.837643,762
46,4344.32,0.902495,0.921334,575
50,4569.08,0.836833,0.808372,543
52,5260.83,1.21711,0.882723,409
58,5377.92,1.42314,0.871299,353
59,5497.7,2.57071,0.869216,352
60,6108.7,3.05257,0.875272,340
66,6233.86,3.1916,0.899297,338
67,6616.08,1.76765,0.751844,523
70,6745.28,0.980931,0.636961,719
