partial,f,sigma,r2,fittedFrameCount
1,78.0579,0.179431,0.892475,1698
2,154.77,0.228391,0.956256,1694
3,232.828,0.187541,0.96898,1701
4,310.886,0.246334,0.806953,1699
5,388.943,0.135027,0.630798,1701
6,467.001,0.239458,0.903558,1454
7,545.059,0.204746,0.682863,1660
8,621.771,0.176359,0.801071,1684
9,701.175,0.148678,0.68842,1703
11,857.291,0.162061,0.849053,1699
12,935.349,0.233997,0.877397,1691
13,1014.75,0.191037,0.63144,1698
14,1094.16,0.140674,0.681383,1697
15,1172.21,0.185965,0.668236,1416
16,1251.62,0.204039,0.884447,1690
17,1331.02,0.309096,0.938787,1382
18,1411.77,0.221689,0.905605,1690
19,1492.52,0.164604,0.6638,1699
37,3239.4,1.23991,0.846466,620
45,3609.5,0.576262,0.759861,1405
54,5400.8,0.97531,0.641291,853
