partial,f,sigma,r2,fittedFrameCount
1,28.2623,0.208324,0.973905,1705
2,57.8705,0.213617,0.974515,1701
3,86.1328,0.173629,0.952876,1703
4,115.741,0.150604,0.930894,1704
5,145.349,0.158698,0.93747,1706
6,173.611,0.117624,0.762784,1706
7,203.22,0.0976188,0.644708,1705
8,232.828,0.102937,0.855643,1652
9,261.09,0.104237,0.695406,1706
10,290.698,0.151578,0.925217,1704
11,320.306,0.106733,0.67958,1706
12,349.915,0.126294,0.817368,1705
13,380.869,0.161986,0.940678,1704
14,410.477,0.125197,0.778535,1703
15,440.085,0.172565,0.937541,1703
16,465.656,0.163591,0.92958,1657
17,501.993,0.159187,0.91001,1703
18,532.947,0.201075,0.969735,1700
19,563.901,0.176189,0.928984,1700
20,594.855,0.215896,0.977721,1699
21,625.809,0.193016,0.87485,1697
22,658.109,0.225971,0.970263,1695
23,690.408,0.217019,0.959337,1694
24,721.362,0.223175,0.971387,1695
25,753.662,0.238844,0.979154,1691
26,787.308,0.25647,0.988163,1691
27,820.953,0.275659,0.9909,1683
28,854.599,0.28736,0.985459,1680
29,886.899,0.331706,0.993204,1658
30,921.89,0.322604,0.99357,1663
31,956.882,0.341204,0.997945,1601
32,990.527,0.40172,0.991263,1353
38,1172.21,0.532354,0.985953,1044
39,1207.21,0.551558,0.9857,961
40,1244.89,0.608444,0.986257,908
41,1282.57,0.646953,0.98786,915
42,1320.25,0.721975,0.972542,747
43,1359.28,0.962326,0.945354,554
44,1398.31,0.816965,0.954272,672
45,1437.34,0.836941,0.990054,674
46,1477.72,0.894055,0.999499,651
47,1518.09,0.917476,0.98374,628
48,1559.81,0.924458,0.979223,603
49,1600.19,1.09022,0.9873,550
55,1816.86,1.35053,0.977771,394
56,1858.58,1.34337,0.986313,418
57,1904.34,1.49588,0.974713,342
58,1950.1,1.47431,0.982708,355
62,2135.82,1.9091,0.980694,262
81,2588.02,1.49983,0.853971,373
82,2793.93,0.49331,0.615259,661
86,3030.8,0.237759,0.589751,1722
