partial,f,sigma,r2,fittedFrameCount
1,43.0664,0.207794,0.878762,1710
2,87.4786,0.200047,0.923135,1702
4,173.611,0.245498,0.912536,1700
7,305.502,0.151029,0.832561,1701
8,348.569,0.127595,0.629049,1705
9,392.981,0.16195,0.690504,1697
10,436.047,0.141581,0.682996,1703
11,480.46,0.169789,0.738025,1700
12,523.526,0.1509,0.636989,1700
13,567.938,0.142492,0.603707,1694
17,745.587,0.177686,0.75337,1701
18,789.999,0.139098,0.66157,1703
19,835.757,0.155681,0.659614,1702
20,880.17,0.204421,0.862109,1697
21,925.928,0.171363,0.710858,1698
22,971.686,0.173524,0.70559,1696
23,1018.79,0.18765,0.765013,1694
28,1257,4.10179,0.873488,78
34,1580,0.415886,0.940413,1223
35,1628.45,0.425534,0.972722,1284
36,1678.24,0.456005,0.942837,960
37,1726.69,0.52399,0.911629,949
38,1776.49,0.483804,0.882578,925
39,1826.28,0.494854,0.964957,910
40,1876.08,0.513239,0.875505,739
41,1927.22,0.558778,0.94136,820
42,1977.02,0.535281,0.882409,886
54,2668.77,0.897008,0.887363,414
62,3135.77,1.69239,0.896124,637
70,3613.54,1.17187,0.79653,773
78,4390.08,1.06884,0.727862,767
