partial,f,sigma,r2,fittedFrameCount
1,26.9165,0.221572,0.983456,1701
2,55.1788,0.232031,0.981584,1701
3,82.0953,0.197069,0.969125,1700
4,109.012,0.134875,0.867324,1703
5,135.928,0.147373,0.911915,1705
6,164.191,0.140159,0.869786,1704
7,191.107,0.100366,0.672656,1705
8,219.37,0.112481,0.780189,1708
9,246.286,0.109465,0.667995,1704
10,274.548,0.122321,0.763492,1704
11,302.811,0.124122,0.796776,1705
12,331.073,0.125922,0.822451,1704
13,357.99,0.165515,0.945785,1704
14,386.252,0.175135,0.951547,1703
15,415.86,0.150152,0.901977,1703
16,444.122,0.170272,0.941943,1704
17,472.385,0.172619,0.874097,1572
18,501.993,0.177968,0.940714,1700
19,530.255,0.184581,0.935225,1700
20,559.863,0.202404,0.949136,1696
21,589.471,0.200847,0.960693,1702
22,619.08,0.22512,0.967325,1697
23,650.034,0.221013,0.964012,1699
24,679.642,0.256859,0.969554,1707
25,710.596,0.248872,0.978412,1706
26,741.55,0.244635,0.981092,1687
27,772.504,0.281744,0.991832,1692
28,803.458,0.281042,0.989997,1691
29,835.757,0.345785,0.996419,1583
30,866.711,0.358682,0.989738,1490
31,899.011,0.371544,0.989894,1424
32,931.311,0.408612,0.993878,1321
33,964.957,0.449712,0.995904,1243
34,997.256,0.455887,0.993745,1189
35,1030.9,0.455389,0.985477,1253
36,1064.55,0.484965,0.99393,1176
37,1096.85,0.516642,0.996917,1126
40,1172.21,0.606808,0.970381,890
41,1205.86,0.632983,0.983796,816
42,1240.85,0.703804,0.989249,780
43,1275.84,0.801974,0.992891,712
44,1312.18,0.811908,0.982731,670
45,1349.86,1.06843,0.963037,589
46,1387.55,1.00755,0.961793,527
47,1425.23,1.03679,0.998394,567
48,1462.91,1.17527,0.99479,499
49,1500.6,1.24948,0.993099,448
50,1539.62,1.215,0.982206,459
51,1578.65,1.30755,0.991376,430
52,1620.37,1.34482,0.986093,415
53,1659.4,1.45948,0.987287,386
54,1699.78,1.41191,0.98562,386
56,1775.14,1.69559,0.998959,348
62,1999.9,1.7416,0.931076,331
64,2088.72,1.80403,0.888529,315
65,2135.82,2.47771,0.993334,217
66,2178.89,2.46581,0.996478,231
67,2227.34,2.43087,0.970676,198
84,2618.98,1.16429,0.677189,338
86,2666.08,0.870676,0.613248,375
96,3155.96,0.313511,0.845748,1631
