partial,f,sigma,r2,fittedFrameCount
1,32.2998,0.205204,0.97,1703
2,64.5996,0.176227,0.955194,1703
3,96.8994,0.130405,0.831644,1705
4,130.545,0.143614,0.905516,1705
5,162.845,0.144545,0.921022,1707
6,195.145,0.112452,0.737833,1705
7,227.444,0.105897,0.771107,1708
9,293.39,0.130408,0.860198,1705
10,327.036,0.140581,0.917001,1705
11,359.335,0.0968047,0.658086,1707
12,392.981,0.100481,0.689683,1705
13,425.281,0.123714,0.796813,1703
14,458.926,0.146319,0.836249,1704
15,492.572,0.162976,0.907298,1704
16,526.218,0.151097,0.86613,1705
17,559.863,0.156463,0.894145,1704
18,593.509,0.182031,0.9456,1699
19,627.155,0.172818,0.882002,1700
20,660.8,0.184711,0.906652,1700
21,695.792,0.197298,0.943551,1704
22,729.437,0.191384,0.948162,1700
23,764.429,0.205221,0.954538,1696
24,799.42,0.202133,0.962558,1708
25,834.412,0.210315,0.962443,1707
26,869.403,0.228692,0.96185,1698
27,905.74,0.251379,0.980384,1690
28,940.732,0.278257,0.987818,1685
29,977.069,0.287326,0.987412,1691
30,1013.41,0.300221,0.984249,1690
31,1049.74,0.332418,0.989647,1600
32,1086.08,0.359114,0.996584,1619
33,1123.76,0.429237,0.97264,1129
35,1200.48,0.416707,0.973617,1371
46,1667.48,0.665473,0.99027,856
47,1710.54,0.723432,0.981745,750
48,1753.61,0.790468,0.942054,641
49,1795.33,0.929921,0.99563,581
50,1838.4,0.960109,0.993677,595
51,1880.12,0.889992,0.983436,549
53,1967.6,0.929775,0.983491,569
54,2010.66,1.00247,0.989965,507
55,2056.42,0.974361,0.979899,521
57,2147.94,1.04407,0.970365,438
58,2192.35,1.15869,0.997859,468
59,2239.45,1.04026,0.951063,437
62,2378.07,1.32508,0.982071,358
71,2855.84,1.79545,0.996048,293
81,2931.21,0.648461,0.756245,719
