partial,f,sigma,count,meanR2,meanFittedFrameCount
1,1110.31,1.24628,5,0.895307,375.8
2,2232.72,1.64303,5,0.936481,366
3,3376.68,3.80053,5,0.965702,214.4
4,4557.77,5.14188,5,0.978965,185.2
5,5785.7,7.8329,5,0.914195,106.2
6,7062.89,10.6876,4,0.912008,99.25
8,8385.84,10.124,3,0.817695,118
