partial,f,sigma,r2,fittedFrameCount
1,1321.6,1.45651,0.948685,371
2,2662.04,2.39123,0.991133,278
3,4036.13,4.25174,0.961764,210
4,5455.98,7.61546,0.995161,126
5,6964.65,11.4511,0.989015,86
7,8541.95,15.6252,0.924335,65
