partial,f,sigma,r2,fittedFrameCount
1,934.003,0.874432,0.91884,505
2,1874.73,1.54642,0.992753,479
3,2830.27,2.63714,0.986961,264
4,3811.38,3.71095,0.931997,210
5,4808.63,5.09048,0.973426,154
6,4928.41,7.02068,0.892846,134
7,5861.07,7.33315,0.965152,122
8,6933.69,10.8005,0.969763,102
9,8074.95,15.5797,0.948009,68
10,9222.94,3.99975,0.632082,165
