partial,f,sigma,r2,fittedFrameCount
1,1110.31,1.24506,0.901972,375
2,2232.72,1.66626,0.925259,364
3,3376.68,3.59482,0.97283,207
4,4556.96,4.99059,0.973971,181
5,5785.7,7.89907,0.946473,96
6,7062.89,12.3923,0.973646,73
8,8385.84,8.38807,0.812195,115
