partial,f,sigma,r2,fittedFrameCount
1,117.087,0.33713,0.833978,1327
2,232.828,0.249413,0.763641,1674
3,349.915,0.513061,0.973697,945
4,465.656,0.348061,0.88175,1380
5,582.742,0.292445,0.937675,1672
6,699.829,0.216748,0.782061,1690
7,816.916,0.340328,0.931014,1259
8,934.003,0.269624,0.808853,1672
9,1052.44,0.296947,0.725484,1383
10,1169.52,0.503074,0.770714,941
11,1289.3,0.284801,0.711227,1332
12,1411.77,1.58979,0.986749,352
20,2457.48,3.06652,0.999907,183
21,2575.91,3.21142,0.999881,170
24,2995.81,0.40419,0.795803,891
25,2744.14,0.531283,0.962753,779
26,3123.66,0.438754,0.966285,1575
29,3251.51,0.367965,0.897095,1455
30,3509.91,0.562625,0.931637,973
32,3639.11,0.557039,0.89488,1080
33,4581.19,0.796634,0.932739,731
40,4719.81,0.840683,0.956269,763
41,5577.1,1.20741,0.89254,477
46,5723.79,1.20747,0.878422,459
47,5871.84,1.40344,0.925689,420
48,6173.3,1.69449,0.923567,342
50,6791.03,1.89818,0.897083,303
53,7109.99,2.28863,0.904784,252
55,7272.84,2.09266,0.82934,252
56,8270.1,3.7782,0.841088,174
61,9144.88,6.09172,0.901544,177
65,9439.62,4.96254,0.875947,179
66,11228.2,1.91212,0.568007,353
