partial,f,sigma,r2,fittedFrameCount
1,154.77,0.328565,0.682241,1254
2,310.886,0.561729,0.988649,983
3,467.001,0.440229,0.886167,1051
4,621.771,0.376304,0.85181,1251
5,777.887,0.431512,0.928899,1093
6,935.349,0.272837,0.601838,1227
8,1248.93,0.399321,0.797533,944
9,1406.39,0.546906,0.627285,707
10,1565.19,0.493158,0.718487,931
19,3196.33,0.353505,0.790622,1273
23,3365.91,0.564484,0.698643,792
24,3535.48,0.56897,0.880102,901
25,3881.36,0.371226,0.804997,1088
28,4955.33,0.738867,0.874876,759
34,5139.71,0.890366,0.860075,587
35,5326.78,0.907661,0.886461,597
36,6489.57,1.38137,0.910803,409
42,6922.92,1.81658,0.918583,304
44,7947.1,2.47495,0.819951,216
48,9288.89,4.23155,0.853947,142
54,10236.3,5.19436,0.856238,210
58,11488,4.80191,0.782115,207
