partial,f,sigma,r2,fittedFrameCount
1,465.656,0.762076,0.863372,728
2,934.003,0.542128,0.718006,844
3,1403.7,0.403351,0.583994,844
4,1877.43,0.54317,0.909888,844
5,2356.54,0.537996,0.895116,842
6,2841.04,0.633619,0.866838,770
8,3332.26,1.05577,0.960635,605
9,4342.98,1.99449,0.947933,313
10,5396.76,3.52639,0.964203,196
13,5944.51,4.60616,0.91802,149
14,6507.06,5.99509,0.911655,116
15,7081.73,9.47166,0.919585,102
17,8278.17,12.1538,0.909283,72
19,8901.29,10.779,0.919045,103
20,9544.59,14.6522,0.956292,77
21,10204,9.93236,0.830492,104
22,11583.5,8.76185,0.769788,106
