partial,f,sigma,r2,fittedFrameCount
1,48.4497,0.24482,0.954185,1692
2,98.2452,0.23746,0.972013,1696
3,146.695,0.228899,0.972105,1696
4,195.145,0.24226,0.972465,1693
5,244.94,0.266179,0.983442,1689
6,293.39,0.228261,0.950706,1695
7,341.84,0.223096,0.935964,1694
8,391.635,0.263868,0.981163,1692
9,440.085,0.29398,0.986214,1681
10,489.88,0.236847,0.947908,1688
11,539.676,0.256585,0.907499,1689
12,588.126,0.291289,0.948257,1682
13,637.921,0.263472,0.872448,1688
14,687.717,0.202162,0.789869,1692
15,737.512,0.225342,0.816656,1694
16,787.308,0.201982,0.838395,1697
17,837.103,0.162811,0.735173,1698
18,886.899,0.244967,0.846786,1684
19,938.04,0.203015,0.817586,1694
20,987.836,0.169948,0.641166,1693
21,1038.98,0.272508,0.896037,1686
22,1091.46,0.200206,0.790763,1687
23,1143.95,0.186062,0.814565,1698
25,1274.5,1.95922,0.99922,288
26,1325.64,1.88994,0.989555,307
27,1375.43,1.81419,0.977922,328
28,1425.23,1.92657,0.998758,306
29,1475.02,1.86879,0.991278,322
30,1524.82,1.31007,0.949576,446
32,1658.06,0.503631,0.946726,966
33,1713.24,0.439683,0.919239,1068
34,1767.07,0.439018,0.922529,1189
35,1820.9,0.482887,0.932441,972
36,1874.73,0.70766,0.972092,682
37,1928.57,0.542397,0.824476,708
38,1983.75,0.464233,0.933205,1152
39,2038.93,0.546519,0.912872,965
41,2177.55,1.39664,0.931851,443
42,2228.69,1.91701,0.988259,264
43,2279.83,1.94539,0.996125,274
45,2431.91,0.719257,0.944571,686
46,2489.78,0.725656,0.973327,700
48,2605.52,0.846945,0.968883,604
49,2663.39,0.863256,0.867158,549
50,2725.3,0.954563,0.890537,505
51,2793.93,0.623603,0.864392,756
53,2950.05,0.911022,0.880144,542
54,3361.87,1.31228,0.962928,551
68,4034.78,2.01828,0.973615,373
78,5285.06,3.35848,0.945253,235
94,6049.48,3.28909,0.947052,207
