partial,f,sigma,r2,fittedFrameCount
1,207.257,0.304139,0.751121,1248
2,414.514,0.477249,0.922213,1170
3,623.117,0.577201,0.91354,843
4,831.72,0.933703,0.979572,580
5,1040.32,0.960623,0.913166,548
6,1250.27,0.615464,0.822338,711
7,1461.57,0.536965,0.703674,700
8,1672.86,0.470695,0.737109,795
9,1886.85,0.366806,0.66297,753
11,2317.51,0.425877,0.794196,804
12,2535.53,0.588832,0.904961,636
13,2756.25,0.513024,0.823544,660
14,2976.97,0.482394,0.739821,683
15,3201.72,0.492736,0.901608,1156
18,3889.43,0.716943,0.942715,850
21,4123.61,0.670783,0.941309,866
23,5338.89,1.22787,0.91748,487
28,7190.74,2.83255,0.913821,211
36,7473.37,4.37754,0.869559,192
37,9249.86,7.84349,0.868076,107
