partial,f,sigma,r2,fittedFrameCount
1,232.828,0.63588,0.981013,829
2,465.656,0.774559,0.975205,687
3,699.829,0.233764,0.698086,1257
4,934.003,0.522034,0.794683,869
5,1168.18,0.354928,0.697662,1009
6,1405.04,0.564605,0.682816,676
8,1885.5,0.470409,0.775332,705
13,3102.13,0.517852,0.909904,1076
15,3606.81,0.667955,0.93163,894
17,3863.86,0.784269,0.888525,689
18,4923.03,1.23715,0.927015,480
23,5197.58,1.4763,0.928197,391
24,5474.82,1.71559,0.910678,331
25,6042.75,2.05162,0.921588,288
27,7231.12,3.36479,0.916502,185
30,7854.24,4.62016,0.888273,140
32,8177.23,4.99868,0.885146,133
33,8829.96,7.98887,0.941925,145
35,10204,5.75843,0.795371,179
39,10563.4,4.74215,0.710378,180
40,11298.2,3.76711,0.653289,197
