partial,f,sigma,count,meanR2,meanFittedFrameCount
1,933.734,0.692505,5,0.808582,548
2,1874.73,1.04573,5,0.926757,537.8
3,2829.19,1.47807,5,0.965788,388.4
4,3806.26,2.38617,5,0.902435,249.8
5,4814.02,5.14004,5,0.946028,140
6,5855.69,7.77193,5,0.920437,110.2
8,6939.07,9.4703,4,0.897383,106.75
9,8659.71,8.55188,2,0.784641,115
10,9251.2,4.97861,1,0.640037,145
