partial,f,sigma,count,meanR2,meanFittedFrameCount
1,2232.72,1.76846,5,0.922189,298.8
2,4528.7,4.95503,5,0.925886,134.4
3,6954.15,18.9581,5,0.961939,41
4,9572.85,17.6371,2,0.730623,74.5
