partial,f,sigma,r2,fittedFrameCount
1,45.7581,0.242763,0.945535,1700
2,92.8619,0.282161,0.984827,1677
3,138.62,0.201501,0.928507,1699
4,184.378,0.252824,0.953361,1642
5,230.136,0.198732,0.934397,1700
6,277.24,0.199324,0.873709,1692
7,322.998,0.232158,0.897866,1688
8,368.756,0.222583,0.888754,1701
9,415.86,0.225803,0.917032,1698
10,461.618,0.360244,0.974625,1304
11,508.722,0.230529,0.910605,1697
12,555.826,0.214354,0.773224,1692
13,601.584,0.213505,0.784736,1693
14,648.688,0.206169,0.763983,1692
15,695.792,0.143403,0.62982,1699
16,742.896,0.20955,0.838082,1690
17,789.999,0.189678,0.794789,1698
19,885.553,0.213329,0.8637,1692
20,932.657,0.198005,0.760169,1693
21,981.107,0.178961,0.799682,1695
22,1029.56,0.234977,0.671991,1339
23,1079.35,0.203234,0.761889,1691
25,1204.51,1.36965,0.899183,398
26,1251.62,2.08842,0.977944,289
27,1297.38,2.16766,0.998008,259
28,1344.48,0.892817,0.807596,566
29,1391.58,2.12121,0.997726,263
30,1438.69,2.21874,0.984825,272
33,1619.03,0.435691,0.950325,1067
34,1670.17,0.50217,0.920397,940
35,1722.66,0.512703,0.906408,970
36,1773.8,0.486285,0.911544,969
37,1824.94,0.528711,0.949822,919
38,1877.43,0.561142,0.940881,810
39,1929.91,0.612287,0.934483,822
40,1982.4,0.514824,0.957882,931
41,2056.42,1.84001,0.99496,303
42,2104.87,1.92712,0.992502,296
48,2470.94,0.797125,0.943256,631
49,2526.11,0.874319,0.967645,643
50,2581.29,0.982965,0.939466,497
51,2639.16,0.965946,0.910693,556
52,2697.03,0.981935,0.970191,535
54,2838.35,0.844654,0.848848,536
60,3166.73,1.29152,0.947515,499
63,3945.96,2.02561,0.983921,351
79,4604.07,3.7506,0.965353,265
88,5918.94,2.86402,0.923138,219
