partial,f,sigma,r2,fittedFrameCount
1,110.358,0.219863,0.772187,1686
2,219.37,0.372764,0.852988,1031
3,329.727,0.24232,0.943196,1687
4,440.085,0.195101,0.687487,1686
5,550.443,0.255268,0.878396,1690
6,660.8,0.217948,0.689139,1691
7,771.158,0.226518,0.698633,1693
8,881.516,0.204946,0.708029,1689
10,1103.58,0.23414,0.755051,1691
11,1216.63,0.377042,0.877576,1231
12,1331.02,0.382641,0.826251,923
15,1691.7,4.19568,0.982973,87
20,2317.51,2.53289,0.992244,223
23,2701.07,0.219945,0.62024,1341
24,2819.5,0.585542,0.944003,660
26,2939.28,0.360463,0.856619,1076
29,3059.06,0.321734,0.855928,1460
30,3422.43,0.414194,0.850117,1181
33,3544.9,0.469433,0.914337,1094
34,3668.72,0.487397,0.830232,913
35,4044.2,0.664193,0.907113,764
36,5224.49,1.10334,0.947736,588
46,5497.7,1.08523,0.886408,485
48,5636.32,1.56848,0.798601,404
49,6638.96,1.9935,0.877758,273
55,7393.96,2.91032,0.875135,368
59,8182.62,4.25925,0.902214,265
63,8511,4.08679,0.874856,285
64,8840.73,1.07321,0.539863,578
