partial,f,sigma,r2,fittedFrameCount
1,43.0664,0.254646,0.800053,1705
2,87.4786,0.19993,0.906255,1698
3,130.545,0.245995,0.960108,1690
4,173.611,0.256825,0.967582,1693
5,218.024,0.260276,0.96308,1697
6,261.09,0.272865,0.936451,1693
7,305.502,0.226128,0.948255,1693
8,348.569,0.233167,0.901579,1696
9,392.981,0.237953,0.891208,1556
10,436.047,0.237701,0.832927,1696
11,480.46,0.257683,0.911471,1492
12,523.526,0.218148,0.847732,1695
13,567.938,0.250745,0.814422,1684
14,612.35,0.192711,0.776322,1693
15,656.763,0.183482,0.760078,1688
17,745.587,0.377566,0.939676,1199
18,789.999,0.19435,0.78295,1698
19,835.757,0.159971,0.759878,1698
20,881.516,0.188235,0.800203,1696
21,925.928,0.159447,0.687671,1696
22,971.686,0.177958,0.819378,1690
23,1018.79,0.212902,0.730077,1691
24,1065.89,0.234787,0.79702,1471
25,1135.88,2.34311,0.99412,242
26,1180.29,1.65821,0.923204,337
27,1224.7,1.97036,0.937384,244
28,1269.11,2.49895,0.9973,221
29,1313.53,2.40531,0.991173,227
34,1580,0.439035,0.909511,1016
35,1628.45,0.45162,0.965118,1160
36,1678.24,0.456776,0.945178,1005
37,1726.69,0.576006,0.920297,756
38,1776.49,0.520966,0.900049,920
39,1826.28,0.486106,0.918918,1043
40,1876.08,0.51218,0.898004,951
41,1927.22,0.596574,0.963712,834
42,1977.02,0.526885,0.931074,951
43,2030.85,0.593632,0.885478,678
49,2395.57,0.769084,0.883346,636
50,2449.4,0.815801,0.94041,639
51,2503.23,0.988957,0.949489,543
52,2557.07,1.0671,0.955385,448
53,2613.59,1.03227,0.983245,528
54,2668.77,1.01717,0.902294,422
55,2726.64,1.1321,0.928693,455
60,3135.77,1.47878,0.989464,501
70,3616.23,1.44763,0.963851,488
72,4392.77,2.14185,0.986072,340
89,4966.09,4.05869,0.933009,208
