partial,f,sigma,r2,fittedFrameCount
1,55.1788,0.269362,0.951561,1683
2,110.358,0.233613,0.959886,1696
3,164.191,0.246887,0.945798,1696
4,219.37,0.291433,0.982633,1680
5,274.548,0.261214,0.98262,1694
6,329.727,0.17855,0.827273,1689
7,384.906,0.230593,0.924745,1696
8,440.085,0.211666,0.833696,1704
9,495.264,0.189573,0.765259,1698
10,550.443,0.146466,0.644831,1700
12,660.8,0.203638,0.79217,1700
13,715.979,0.234098,0.848574,1678
14,771.158,0.196126,0.827645,1699
15,827.682,0.202914,0.897725,1701
16,882.861,0.202951,0.899199,1699
17,939.386,0.198099,0.851149,1700
18,994.565,0.257651,0.887331,1691
19,1051.09,0.227512,0.862324,1476
20,1110.31,0.282705,0.930309,1688
21,1168.18,0.244395,0.8869,1694
22,1227.39,0.223495,0.823048,1703
25,1429.27,1.08617,0.813395,480
26,1487.14,0.789355,0.880564,652
27,1543.66,0.562048,0.874122,887
28,1598.84,0.643136,0.932173,783
29,1654.02,0.723476,0.96076,734
31,1796.68,0.486748,0.975344,1179
32,1858.58,0.497412,0.961917,1046
33,1916.46,0.523414,0.955787,954
34,1977.02,0.562586,0.991505,1137
35,2034.89,0.56042,0.968006,999
36,2096.8,0.547293,0.982537,1032
37,2157.36,0.530464,0.968208,1013
40,2383.46,0.664755,0.981106,735
41,2441.33,0.626976,0.986678,751
42,2519.38,0.773473,0.999449,747
43,2588.02,0.727584,0.952099,725
44,2651.28,0.773553,0.940112,706
45,2713.18,0.776368,0.992812,729
46,2771.05,0.968403,0.980388,572
52,3593.35,1.31556,0.983047,534
65,4312.02,2.54321,0.969137,412
75,4873.23,2.46148,0.954555,412
82,6468.04,4.30567,0.963062,248
