partial,f,sigma,r2,fittedFrameCount
1,82.0953,0.203737,0.735228,1693
2,164.191,0.233679,0.789093,1662
3,246.286,0.372699,0.902215,1344
4,329.727,0.244052,0.721624,1685
5,411.823,0.200408,0.662659,1689
6,493.918,0.376897,0.837804,1324
7,577.359,0.245881,0.936161,1673
8,659.454,0.324959,0.932843,1374
9,742.896,0.212045,0.783597,1684
10,824.991,0.214868,0.684002,1693
11,908.432,0.321117,0.772022,1012
13,1075.31,0.189228,0.655886,1685
14,1158.76,0.301141,0.73219,1105
16,1326.98,0.627405,0.761341,559
17,1411.77,0.182815,0.697573,1697
18,1496.56,0.201556,0.753024,1695
19,1581.34,0.226952,0.741617,1534
20,1668.82,0.581208,0.940947,781
27,2317.51,4.89394,0.99926,115
35,2627.05,0.450291,0.935882,1022
36,2717.22,0.557517,0.968649,922
37,3419.74,1.7143,0.964482,414
45,3929.81,1.09283,0.926566,546
51,4126.3,1.11013,0.901656,489
53,4562.35,2.21055,0.945736,366
57,5699.57,1.85325,0.860929,290
68,5900.1,3.54769,0.90595,303
70,6839.48,4.9039,0.917154,226
78,6932.35,2.70595,0.790509,360
79,9119.31,2.19219,0.655536,407
