partial,f,sigma,r2,fittedFrameCount
1,310.886,0.439,0.851336,832
2,621.771,1.21863,0.993405,429
4,1247.58,0.331957,0.86098,830
5,1563.85,0.416128,0.749289,818
6,1881.46,0.582991,0.857013,564
7,2200.42,0.510105,0.841571,705
8,2524.77,0.497074,0.644239,573
9,2850.46,0.464409,0.748648,619
11,3181.53,0.770419,0.966452,854
12,3515.3,0.764924,0.828015,633
13,3854.44,0.953668,0.888023,536
14,4902.84,1.75413,0.942499,344
18,5263.52,2.21989,0.852458,263
19,6385.94,3.92495,0.883579,157
22,6777.58,6.49222,0.904404,156
23,7174.59,5.556,0.899065,199
