partial,f,sigma,r2,fittedFrameCount
1,174.957,0.235852,0.789896,1264
2,348.569,0.708663,0.987981,696
3,523.526,0.231488,0.611265,1258
4,698.483,0.159237,0.747269,1269
5,874.786,0.34735,0.770493,1011
6,1049.74,0.370675,0.731119,870
9,1581.34,0.428038,0.891199,906
10,1760.34,0.352678,0.8085,937
11,1939.33,0.269215,0.656818,1140
12,2121.02,0.322793,0.832315,1252
13,2304.05,0.350657,0.63789,812
14,2489.78,0.352715,0.878722,1217
17,2670.12,0.303334,0.813454,1146
18,2855.84,0.549393,0.870657,595
19,3231.33,0.430749,0.808877,1010
21,3422.43,0.711445,0.842204,687
22,3613.54,0.475754,0.814435,1004
23,4201.67,0.671575,0.95418,865
27,5013.2,1.01019,0.861197,496
31,5862.41,1.41598,0.900745,387
35,6080.44,2.27993,0.838835,368
36,7449.14,3.05374,0.855556,190
42,7930.95,3.42796,0.844058,174
44,8174.54,5.2134,0.936022,210
45,9185.26,5.36163,0.869984,214
49,9445,4.9997,0.827962,204
