partial,f,sigma,r2,fittedFrameCount
1,40.3748,0.175862,0.96713,1708
2,82.0953,0.144217,0.910213,1705
3,122.47,0.117595,0.798114,1706
4,164.191,0.129098,0.877425,1706
5,205.911,0.102997,0.705953,1706
6,246.286,0.110673,0.766337,1706
8,328.381,0.0968518,0.700475,1709
9,370.102,0.150207,0.923091,1702
10,411.823,0.133816,0.837775,1703
11,453.543,0.157038,0.896487,1703
12,495.264,0.160844,0.914629,1703
13,536.984,0.187103,0.945708,1701
14,578.705,0.186614,0.955731,1700
15,620.425,0.186367,0.914502,1707
16,662.146,0.177631,0.873341,1705
17,705.212,0.219167,0.96815,1708
18,746.933,0.190127,0.938039,1702
19,789.999,0.236774,0.980669,1698
20,833.066,0.259224,0.991438,1707
21,874.786,0.267191,0.983489,1698
22,917.853,0.299253,0.994821,1693
23,962.265,0.30425,0.99383,1695
24,1005.33,0.33172,0.983585,1633
25,1049.74,0.345796,0.985173,1538
26,1094.16,0.361522,0.993845,1526
27,1156.06,1.75748,0.990245,310
28,1196.44,0.643176,0.881549,729
29,1238.16,0.43654,0.888225,1082
30,1278.53,0.572688,0.882835,795
33,1442.72,1.20968,0.95987,431
34,1484.45,1.22129,0.917468,432
35,1524.82,0.785357,0.913962,661
36,1588.07,0.600757,0.995843,985
37,1637.87,0.652159,0.987723,880
38,1687.66,0.643858,0.983337,828
39,1733.42,0.741614,0.945233,606
40,1783.22,0.802064,0.939865,671
41,1831.67,0.743054,0.976795,711
42,1880.12,0.842423,0.996435,696
43,1929.91,0.809676,0.984795,670
44,1979.71,0.884359,0.990717,667
45,2028.16,0.882528,0.967099,600
46,2079.3,0.933027,0.983908,577
47,2130.44,1.00505,0.99407,570
48,2181.58,1.04351,0.995549,562
50,2310.78,2.75219,0.990501,199
51,2363.27,1.33012,0.997659,389
55,2586.68,1.19065,0.997419,446
56,2632.43,1.17991,0.998951,459
57,2713.18,1.32455,0.985321,397
58,2768.36,1.44176,0.979448,391
59,2826.23,1.45228,0.985835,423
60,2888.14,2.53841,0.971697,208
61,2937.94,1.38155,0.97007,367
69,3466.85,2.09734,0.914442,373
79,4044.2,2.34827,0.922525,336
88,4955.33,2.56132,0.872481,367
