partial,f,sigma,r2,fittedFrameCount
1,61.908,0.239243,0.86959,1673
2,123.816,0.281629,0.907147,1674
3,184.378,0.187292,0.807134,1694
4,246.286,0.293344,0.922806,1683
5,308.194,0.237512,0.799612,1692
6,370.102,0.330134,0.956861,1507
7,432.01,0.222888,0.854561,1692
8,493.918,0.245891,0.882126,1692
9,555.826,0.325087,0.868094,1174
10,617.734,0.22462,0.873104,1696
11,679.642,0.367933,0.774174,942
12,742.896,0.219068,0.894004,1683
13,804.803,0.184006,0.761189,1696
14,866.711,0.226331,0.827348,1693
15,929.965,0.195938,0.763146,1690
16,993.219,0.180874,0.785724,1700
17,1056.47,0.207765,0.787472,1695
19,1182.98,0.202024,0.710631,1520
20,1247.58,0.195205,0.683179,1680
21,1312.18,0.226804,0.723936,1436
26,1670.17,1.76926,0.99895,315
27,1734.77,1.79721,0.999643,316
28,1796.68,1.80722,0.992401,293
29,1859.93,1.85556,0.985639,300
34,2228.69,0.39598,0.933175,1107
35,2297.32,0.473668,0.878962,966
36,2364.61,0.548873,0.901179,908
37,2433.25,0.498387,0.951469,867
38,2503.23,0.609299,0.926485,753
39,2570.53,0.585409,0.956564,982
42,2811.43,1.47026,0.970648,319
43,2876.03,1.08497,0.894412,404
45,2618.98,0.769963,0.822395,467
49,3068.48,0.724806,0.946149,880
52,3512.6,0.931159,0.953397,677
53,4227.24,1.26829,0.965689,525
67,5071.07,1.83371,0.955489,341
77,5390.03,2.74425,0.862542,301
81,5473.47,3.02333,0.935195,347
82,5569.02,2.82672,0.929276,398
83,5916.25,2.71564,0.865581,374
86,6497.64,2.53916,0.827698,411
92,6586.47,1.34921,0.673757,581
93,6760.08,1.56359,0.697497,551
