partial,f,sigma,r2,fittedFrameCount
1,207.257,0.226036,0.699208,1260
2,414.514,0.345623,0.765837,1259
3,623.117,0.301834,0.74002,1249
4,831.72,0.30062,0.692201,1260
5,1040.32,0.280443,0.639053,1250
6,1250.27,0.272145,0.802596,1255
7,1461.57,0.339058,0.808078,1124
8,1672.86,0.385841,0.847293,869
9,1886.85,0.345755,0.825617,860
10,2100.83,0.412689,0.649887,769
11,2317.51,0.395229,0.900889,910
12,2535.53,0.565906,0.956674,694
13,2756.25,0.478758,0.857595,812
14,2976.97,0.464205,0.802086,695
16,3201.72,0.465262,0.925722,1166
18,3427.82,0.626315,0.889409,801
19,3889.43,0.674119,0.9214,806
21,4123.61,0.694434,0.934522,810
23,4843.62,1.15353,0.907185,475
26,5338.89,1.23586,0.890208,444
28,7190.74,3.07266,0.867545,182
36,7473.37,5.13756,0.872106,174
37,9249.86,4.0023,0.732529,239
