partial,f,sigma,r2,fittedFrameCount
1,87.4786,0.166092,0.832414,1273
2,174.957,0.294789,0.981833,1266
3,261.09,0.152105,0.800565,1275
5,436.047,0.232922,0.615118,1269
6,523.526,0.18704,0.761504,1271
9,787.308,0.158274,0.60015,1272
10,874.786,0.172448,0.662061,1272
11,963.611,0.220644,0.756602,1275
12,1051.09,0.290741,0.828308,1267
13,1139.91,0.306909,0.874446,1267
14,1228.74,0.228389,0.762342,1272
15,1317.56,0.286571,0.829284,1269
16,1407.73,0.361429,0.909037,1271
17,1496.56,0.316739,0.870046,1215
18,1586.73,0.33164,0.87131,1270
19,1676.9,0.363174,0.90622,1268
20,1768.41,0.491656,0.926546,943
33,2600.13,0.667266,0.932832,772
34,2812.77,0.665734,0.960485,623
36,3472.23,2.04872,0.785925,444
44,3571.82,2.16711,0.93861,493
