partial,f,sigma,r2,fittedFrameCount
1,123.816,0.188358,0.882896,1272
6,741.55,0.241968,0.718993,1256
7,865.366,0.246806,0.805667,1271
8,990.527,0.242088,0.73451,1262
9,1114.34,0.215408,0.768957,1265
10,1239.51,0.288098,0.909416,1258
11,1366.01,0.345554,0.963232,1264
23,2781.82,0.740728,0.966927,675
25,2915.06,0.849964,0.948581,498
26,3049.64,1.30378,0.822146,643
27,3731.97,1.95498,0.76897,408
32,5032.04,2.8176,0.8893,374
