partial,f,sigma,r2,fittedFrameCount
1,586.78,0.47723,0.552842,511
2,1177.6,0.618271,0.712203,510
3,1771.11,0.915669,0.895333,508
4,2372.69,1.15575,0.958833,510
5,2983.69,1.79342,0.958461,344
6,3604.12,1.07548,0.555862,516
8,4239.35,4.49082,0.880341,141
9,4892.07,2.06773,0.627509,354
