partial,f,sigma,r2,fittedFrameCount
1,831.72,0.560224,0.708356,509
2,1668.82,0.985333,0.90925,482
3,2516.69,1.76067,0.963076,359
4,3379.37,3.57682,0.959127,236
5,4597.34,5.37135,0.872478,189
7,5182.77,6.05777,0.917278,188
