partial,f,sigma,r2,fittedFrameCount
1,1401,1.55587,0.941836,374
2,2820.85,2.59954,0.992467,277
3,4289.15,3.99821,0.963049,224
4,4902.84,4.96893,0.799876,177
5,7388.58,1.71458,0.537983,284
