partial,f,sigma,r2,fittedFrameCount
1,36.3373,0.179593,0.967974,1709
2,72.6746,0.165336,0.937862,1702
3,109.012,0.126779,0.82906,1705
4,146.695,0.138418,0.913341,1705
5,183.032,0.132812,0.863409,1705
6,219.37,0.107579,0.737103,1707
7,255.707,0.12538,0.869016,1706
8,292.044,0.133637,0.890467,1709
9,329.727,0.0999104,0.652976,1705
10,366.064,0.101713,0.662649,1704
11,403.748,0.112518,0.749436,1705
12,440.085,0.13057,0.792276,1703
13,477.768,0.186625,0.94293,1702
14,515.451,0.171023,0.934878,1699
15,551.788,0.168666,0.919958,1702
16,589.471,0.173605,0.932638,1702
17,627.155,0.19673,0.946508,1697
18,664.838,0.204051,0.946606,1697
19,702.521,0.207096,0.943891,1687
20,740.204,0.189027,0.934294,1698
21,777.887,0.222478,0.978724,1696
22,816.916,0.220787,0.976076,1696
23,854.599,0.22793,0.95106,1693
24,893.628,0.275063,0.988848,1695
25,934.003,0.29481,0.992867,1693
26,974.377,0.319599,0.995346,1666
27,1028.21,1.68906,0.89647,262
28,1073.97,0.391721,0.954798,1261
29,1110.31,0.361049,0.961962,1387
33,1287.95,0.491991,0.990953,1122
34,1331.02,0.487527,0.972806,1108
35,1371.4,0.618923,0.94719,1014
36,1413.12,0.540253,0.977377,992
37,1454.84,0.569941,0.988367,1038
38,1496.56,0.557475,0.991493,1008
39,1543.66,3.28275,0.961459,187
40,1581.34,0.641421,0.985256,845
41,1624.41,0.657485,0.984884,869
42,1667.48,0.66962,0.987795,842
43,1710.54,0.705815,0.976291,782
44,1753.61,0.77095,0.964931,728
45,1799.37,0.779521,0.970775,726
50,2057.77,2.87086,0.980099,211
51,2112.95,0.997793,0.990012,582
52,2160.05,1.12021,0.986215,509
53,2207.15,1.01766,0.992446,540
54,2254.26,1.16816,0.959316,440
55,2301.36,1.13353,0.973279,479
56,2348.46,1.10866,0.991191,474
57,2398.26,1.17224,0.982801,485
58,2448.06,1.19546,0.988684,465
60,2570.53,1.4153,0.989924,397
63,2746.83,1.45432,0.974613,362
65,2850.46,1.48606,0.990813,380
66,2902.94,1.4137,0.970808,358
67,2955.43,1.81267,0.994095,322
69,3084.63,2.02259,0.98894,491
79,3170.76,1.61846,0.935003,608
80,3505.87,1.00059,0.80389,801
86,3597.39,0.925773,0.768217,744
88,4625.6,2.13622,0.925283,491
