partial,f,sigma,r2,fittedFrameCount
1,184.378,0.286766,0.86664,1258
2,370.102,0.489258,0.974111,980
3,554.48,0.518068,0.889968,860
4,740.204,0.363396,0.944659,1240
5,925.928,0.218405,0.701291,1255
6,1113,0.280995,0.876655,1246
7,1300.07,0.278041,0.738098,1233
8,1488.48,0.221414,0.816768,1262
9,1676.9,0.26162,0.803692,1251
10,1866.66,0.329966,0.645171,908
11,2057.77,0.285061,0.828508,1103
12,2250.22,1.43716,0.762577,338
13,2444.02,0.405208,0.688973,758
14,2639.16,0.456272,0.777944,744
16,3033.49,0.352654,0.835414,1279
19,3845.02,0.612655,0.872551,836
23,4053.63,0.557453,0.899526,935
25,4263.57,0.922396,0.941257,634
26,5127.59,1.1719,0.880182,442
30,5349.66,1.22786,0.87819,420
31,6268.85,1.81234,0.896527,306
35,6505.72,2.9682,0.842973,303
36,7235.16,4.42251,0.894064,247
40,7995.55,4.75573,0.80911,158
43,8520.42,4.31592,0.857189,253
