partial,f,sigma,r2,fittedFrameCount
1,30.954,0.220689,0.98349,1702
2,61.908,0.21074,0.978528,1701
3,91.5161,0.157333,0.940036,1704
4,122.47,0.116414,0.78063,1705
5,153.424,0.15044,0.918521,1705
6,184.378,0.110917,0.726641,1705
7,215.332,0.0916168,0.629638,1706
8,246.286,0.107678,0.680511,1708
9,277.24,0.125355,0.822568,1706
10,308.194,0.111889,0.720719,1706
11,339.148,0.103993,0.695427,1706
12,371.448,0.109868,0.70226,1706
13,402.402,0.138721,0.82213,1511
14,433.356,0.138288,0.839289,1704
15,465.656,0.159422,0.841514,1701
16,497.955,0.171761,0.942713,1707
17,528.909,0.186964,0.942139,1701
18,562.555,0.178252,0.938048,1703
19,594.855,0.20272,0.968758,1698
20,627.155,0.198044,0.950901,1702
21,659.454,0.201615,0.941916,1697
22,693.1,0.21428,0.94768,1698
23,725.4,0.206193,0.954449,1699
24,772.504,0.618516,0.999498,923
25,804.803,0.668699,0.999858,870
27,861.328,0.27074,0.982411,1688
28,896.32,0.279666,0.988653,1684
29,929.965,0.325794,0.99317,1661
30,964.957,0.345578,0.997913,1639
31,999.948,0.361929,0.990333,1492
32,1036.29,0.362527,0.987478,1471
33,1071.28,0.440877,0.994892,1243
34,1108.96,0.455007,0.995488,1198
35,1143.95,0.513969,0.99558,1136
36,1181.63,0.480029,0.988682,1123
37,1217.97,0.532399,0.990016,1024
38,1255.65,0.594669,0.989964,918
39,1294.68,0.651468,0.99949,900
41,1371.4,0.836995,0.951707,709
42,1410.42,0.677281,0.97835,807
43,1449.45,0.710746,0.992021,795
44,1489.83,0.704782,0.99232,782
45,1528.86,0.757235,0.981964,706
46,1569.23,0.846483,0.978229,612
47,1609.61,0.880299,0.996353,648
48,1651.33,0.889832,0.980007,623
49,1694.39,0.901001,0.987348,657
50,1734.77,0.885642,0.935202,571
51,1777.84,1.0924,0.978541,516
52,1820.9,1.33244,0.999656,443
53,1863.97,1.11523,0.98282,495
54,1907.03,1.27427,0.989513,450
55,1950.1,1.35901,0.993501,419
57,2036.23,0.943468,0.969963,638
62,2252.91,1.05291,0.913442,553
63,2289.25,1.45269,0.998831,378
64,2349.81,4.03387,0.996351,143
65,2399.61,1.40904,0.999912,408
66,2437.29,1.43553,0.998778,397
67,2476.32,1.51814,0.995294,380
68,2550.34,1.56494,0.994815,363
69,2588.02,1.51259,0.999737,378
70,2624.36,2.16738,0.93683,255
71,2674.15,2.05646,0.99599,274
72,2726.64,1.95092,0.99523,307
73,2777.78,2.01911,0.973444,254
74,2832.96,2.18045,0.998399,271
75,2885.45,2.65804,0.988777,214
76,2939.28,1.75517,0.919307,296
77,2994.46,2.65898,0.987071,216
78,3289.2,2.8892,0.994947,348
93,3509.91,1.40673,0.822294,558
