partial,f,sigma,r2,fittedFrameCount
1,45.7581,0.320268,0.982473,1618
2,92.8619,0.243017,0.973624,1696
3,138.62,0.213224,0.942626,1697
4,184.378,0.255559,0.983902,1695
5,230.136,0.252193,0.985014,1700
6,277.24,0.22606,0.926864,1690
7,322.998,0.241779,0.952111,1692
8,368.756,0.251644,0.959198,1682
9,415.86,0.237852,0.941432,1695
10,461.618,0.285089,0.962689,1690
11,508.722,0.249776,0.9522,1693
12,555.826,0.255744,0.867902,1684
13,601.584,0.276794,0.847626,1682
14,648.688,0.230809,0.822363,1687
15,695.792,0.149795,0.626926,1698
16,742.896,0.226584,0.866708,1692
17,789.999,0.196716,0.798922,1694
19,885.553,0.200217,0.843509,1689
20,932.657,0.210142,0.810102,1692
21,981.107,0.173404,0.761594,1693
22,1029.56,0.229554,0.696468,1498
23,1079.35,0.20731,0.798707,1690
25,1203.17,1.91792,0.947049,322
26,1250.27,2.37228,0.996571,254
27,1297.38,2.20263,0.998905,260
28,1344.48,1.94281,0.981344,300
29,1391.58,2.13118,0.99858,264
30,1438.69,2.01,0.990067,295
33,1619.03,0.428678,0.941393,1099
34,1670.17,0.509547,0.915472,902
35,1722.66,0.521372,0.916971,961
36,1773.8,0.523641,0.916689,896
37,1824.94,0.519194,0.951133,970
38,1877.43,0.532374,0.875446,916
39,1929.91,0.622859,0.948977,745
40,1982.4,0.518564,0.954262,976
41,2056.42,1.98689,0.998042,271
42,2104.87,2.0546,0.99844,269
48,2470.94,0.751553,0.933554,678
49,2524.77,0.895939,0.974986,663
50,2592.06,0.717428,0.838368,709
51,2639.16,0.889534,0.954182,472
52,2697.03,0.988558,0.977795,549
53,2787.2,0.737426,0.907177,674
54,2838.35,0.744393,0.893818,669
59,3166.73,1.28183,0.965009,543
63,3943.27,2.02305,0.989272,382
79,4604.07,3.52112,0.964126,244
88,5920.29,2.69931,0.956028,248
