partial,f,sigma,r2,fittedFrameCount
1,34.9915,0.20058,0.974686,1693
2,68.6371,0.169184,0.95246,1702
3,103.629,0.13788,0.905501,1705
4,137.274,0.134452,0.8707,1705
5,172.266,0.127739,0.877827,1707
6,207.257,0.0968127,0.660904,1706
7,242.249,0.1246,0.810612,1706
8,275.894,0.134616,0.897108,1706
9,310.886,0.130003,0.881554,1707
10,345.877,0.128596,0.838404,1706
11,380.869,0.142328,0.875914,1704
12,415.86,0.131336,0.835255,1703
13,450.851,0.161434,0.902275,1703
14,485.843,0.188264,0.965835,1704
15,520.834,0.185098,0.950802,1705
16,557.172,0.168788,0.927914,1706
17,592.163,0.199317,0.960761,1701
18,628.5,0.213403,0.976579,1701
19,663.492,0.224004,0.975055,1699
20,699.829,0.198542,0.930678,1561
21,736.166,0.207523,0.964023,1698
22,772.504,0.209353,0.962232,1698
23,808.841,0.231142,0.981524,1698
24,866.711,0.682292,0.995467,823
26,919.199,0.278525,0.988142,1691
27,956.882,0.305869,0.994574,1689
28,998.602,0.413403,0.841924,803
29,1033.59,0.331376,0.981333,1596
30,1072.62,0.351353,0.994808,1546
34,1255.65,0.461817,0.966769,1143
35,1291.99,0.566675,0.94845,875
36,1337.75,0.575018,0.943949,1075
37,1379.47,0.604303,0.95575,938
38,1421.19,0.537857,0.981078,1006
39,1461.57,0.536467,0.989652,1062
40,1499.25,0.561017,0.975065,868
41,1543.66,0.611965,0.977717,880
42,1585.38,0.655269,0.982704,849
43,1625.76,0.663026,0.984478,842
44,1668.82,0.668879,0.991008,825
45,1710.54,0.73459,0.976876,732
46,1753.61,0.735108,0.96181,731
47,1796.68,0.785533,0.972413,666
48,1838.4,0.884273,0.986033,680
49,1882.81,0.875789,0.967288,618
50,1927.22,1.04987,0.99922,562
51,1971.63,1.02712,0.995552,583
52,2025.47,1.13486,0.998635,505
54,2138.52,1.14526,0.993062,492
55,2176.2,1.23751,0.994643,451
56,2213.88,1.33648,0.991473,421
58,2336.35,1.09104,0.988716,558
59,2387.49,1.12314,0.984905,491
60,2434.6,1.09135,0.975183,479
61,2484.39,1.21406,0.990736,440
62,2532.84,1.22687,0.970598,417
63,2582.64,1.46481,0.999568,403
64,2641.85,1.22283,0.999923,483
65,2682.23,1.24825,0.98933,457
66,2732.03,1.40373,0.972628,399
67,2784.51,1.5467,0.994007,359
68,2835.65,1.63907,0.992653,337
71,2997.15,1.65676,0.874967,261
80,3045.6,2.1256,0.997313,401
81,3497.8,1.72399,0.863747,457
86,4496.4,2.88373,0.948641,270
