partial,f,sigma,r2,fittedFrameCount
1,65.9454,0.214452,0.93378,1698
2,130.545,0.184733,0.960964,1700
3,196.49,0.168664,0.660691,1703
4,261.09,0.273568,0.858159,1695
5,327.036,0.219679,0.958071,1696
6,391.635,0.228297,0.901527,1698
8,523.526,0.201525,0.963903,1698
9,588.126,0.148853,0.872601,1702
10,654.071,0.131982,0.61021,1702
11,720.016,0.184589,0.818303,1697
13,851.907,0.199533,0.718686,1702
16,1051.09,0.162084,0.758444,1694
17,1118.38,0.132282,0.716465,1699
18,1184.33,0.141005,0.708958,1699
19,1252.96,0.275499,0.701472,943
33,2283.87,0.327787,0.840551,1120
34,2355.19,0.388849,0.856717,1078
35,2426.52,0.399566,0.909974,1252
36,2497.85,0.429701,0.934629,1138
37,2570.53,0.446864,0.869348,932
43,2643.2,0.427277,0.891457,953
44,3010.61,0.625963,0.894149,775
49,3161.34,0.793029,0.86548,1271
51,3236.71,0.698709,0.825299,1309
52,3543.56,0.563159,0.74362,1420
56,3620.27,0.548657,0.758272,1500
57,4390.08,1.03658,0.806426,854
61,5270.25,1.34767,0.761474,693
