partial,f,sigma,count
1,246.286,0.305361,4
2,493.918,0.241288,5
3,741.55,0.221734,5
4,989.182,0.336348,5
5,1238.43,0.374611,5
6,1489.83,0.418752,5
7,1741.5,0.586395,5
21,5838.19,4.43407,3
