partial,f,sigma,r2
1,881.516,0.736594,0.815324
2,1768.41,1.05162,0.93608
3,2670.12,1.82385,0.964329
4,3590.66,3.56095,0.989503
5,4534.08,4.61729,0.964223
6,5504.42,7.72364,0.950068
7,6505.72,9.11826,0.998116
8,7572.96,9.81407,0.878743
